_key,username,location,postcount,likes,keyword,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
178,4E5,,2.0,0.0,0.8585948944091797,,,,,,,,,,,
179,C9E,,3.0,0.0,1.0035620890557766,,,,,,,,,,,
180,223,,1.0,4518.0,1.092553436756134,,,,,,,,,,,
181,4d9,,1.0,0.0,0.9896160792559385,,,,,,,,,,,
182,A65,,1.0,0.0,1.0539536327123642,,,,,,,,,,,
183,95D,"Recife, Pernambuco",114.0,1130.0,1.0587234050035477,,,,,,,,,,,
184,108,"New York, NY",47407.0,9068.0,1.0000334903597832,,,,,,,,,,,
185,237,"Tel-Aviv, Israel",59.0,0.0,0.9472834430634975,,,,,,,,,,,
186,f38,,1.0,0.0,0.9402156993746758,,,,,,,,,,,
187,921,tokyo,17842.0,850.0,1.2704078555107117,,,,,,,,,,,
188,93D,,61.0,749.0,1.0078591890633106,,,,,,,,,,,
189,D31,,12.0,0.0,1.0956513583660126,,,,,,,,,,,
190,41F,,4.0,0.0,0.8320617079734802,,,,,,,,,,,
191,f48,,11.0,0.0,0.0,,,,,,,,,,,
192,3b5,Somewhere in this world,364.0,10.0,0.9876065421849489,,,,,,,,,,,
193,64e,world,2303.0,583.0,0.9472834430634975,,,,,,,,,,,
194,314,,2.0,0.0,1.0349541753530502,,,,,,,,,,,
195,8fe,,73.0,9.0,1.0795337557792664,,,,,,,,,,,
196,d3d,,13.0,0.0,1.0035620890557766,,,,,,,,,,,
197,815,,1.0,0.0,0.8864536434412003,,,,,,,,,,,
198,b7e,,2.0,10.0,0.9176546186208725,,,,,,,,,,,
199,FC8,,180.0,0.0,1.101192332804203,,,,,,,,,,,
200,47a,puerto cabello,11.0,0.0,1.1004486382007599,,,,,,,,,,,
201,D3A,"Querétaro, Mexico",8214.0,2528.0,0.8972676172852516,,,,,,,,,,,
202,804,Richmond VA,13.0,0.0,0.8136650919914246,,,,,,,,,,,
203,e42,,3.0,0.0,1.0662049651145935,,,,,,,,,,,
204,6E4,"الرياض, المملكة العربية السعودية",46819.0,2917.0,1.1053698509931564,,,,,,,,,,,
205,33c,,1.0,0.0,0.0,,,,,,,,,,,
206,Ab8,,14.0,0.0,1.1347811669111252,,,,,,,,,,,
207,15a,"Verspreide huizen Epse, Lochem",1198.0,10.0,0.9520300887525082,,,,,,,,,,,
208,901,Santiago Centro,160.0,0.0,1.1107655614614487,,,,,,,,,,,
209,cd2,,1.0,0.0,0.9021366164088249,,,,,,,,,,,
210,5ea,,16.0,0.0,0.9535502754151821,,,,,,,,,,,
211,B25,,5.0,0.0,0.9916682820767164,,,,,,,,,,,
212,90a,,2.0,0.0,1.0116875525563955,,,,,,,,,,,
213,A94,,2.0,0.0,1.067300133407116,,,,,,,,,,,
214,Dea,"La Guaira, Venezuela",1187.0,723.0,1.1184257119894028,,,,,,,,,,,
215,694,"Oslo, Norway",1.0,0.0,0.9457090012729168,,,,,,,,,,,
216,8d6,,3.0,0.0,1.0241008829325438,,,,,,,,,,,
217,F03,,3.0,0.0,1.1646664887666702,,,,,,,,,,,
218,ccc,,839.0,0.0,0.7706641107797623,,,,,,,,,,,
219,6F9,"Bilbao, España",5447.0,4278.0,1.0990037471055984,,,,,,,,,,,
220,8C2,,2732.0,344.0,1.0060759484767914,,,,,,,,,,,
221,ea5,rio,752.0,64573.0,0.9111301675438881,,,,,,,,,,,
222,0d1,,145.0,1119.0,0.0,,,,,,,,,,,
223,521,,1.0,0.0,1.0243342202156782,,,,,,,,,,,
224,5f3,Guayaquil,1.0,0.0,1.1029530614614487,,,,,,,,,,,
225,b9c,,13.0,0.0,1.1012826189398766,,,,,,,,,,,
226,440,,1.0,0.0,1.1047597751021385,,,,,,,,,,,
